userId,itemId,rating,timestamp
2787,130,5,1753484038
2626,49,5,1732478855
810,8,5,1731891198
1919,17,5,1733934890
534,408,5,1742383248
1295,171,5,1733098481
2508,107,5,1737638630
144,250,5,1732307615
267,4,5,1758422814
216,31,5,1755695567
1283,1039,5,1746744943
831,367,5,1751566195
1259,631,5,1746535439
2552,921,5,1739136403
1829,77,5,1735104680
717,24,5,1755307929
2301,9,5,1729166951
622,9,5,1754739484
2180,926,5,1744967110
648,129,5,1737618603
1923,286,5,1749277019
2826,657,5,1750345554
464,233,5,1753793054
1822,5,5,1757392368
555,786,5,1742848712
1553,78,5,1732972803
81,149,5,1731267782
1484,1036,5,1739087994
2342,10,5,1728716425
81,1279,5,1736173103
2321,34,5,1747312674
348,813,5,1756402122
725,7,5,1748643849
2774,47,5,1753697769
454,1442,5,1732173220
2739,12,5,1737432702
1313,24,5,1732112341
340,36,5,1731893036
2026,0,5,1728815087
2417,54,5,1753040969
1495,669,5,1752270459
2102,22,5,1732433786
96,84,5,1728319523
683,2,5,1750700756
2869,27,5,1743650060
1773,33,5,1749558811
2689,69,5,1756021138
1363,121,5,1754329805
2556,0,5,1739465099
78,26,5,1752014799
1925,43,5,1757506292
2847,244,5,1735331076
1536,32,5,1731764578
2099,678,5,1732402973
1738,51,5,1747233753
542,1104,5,1734584120
1071,122,5,1742311259
1153,20,5,1731195397
1842,970,5,1755868428
2728,942,5,1729807243
2084,856,5,1757941684
526,521,5,1755121698
995,4,5,1746184854
266,8,5,1731821250
970,447,5,1729733046
308,0,5,1758262473
1397,743,5,1737995144
288,8,5,1728991287
1887,193,5,1747610504
2723,5,5,1754620771
230,293,5,1752018862
332,11,5,1734613068
375,0,5,1732152242
2808,16,5,1757036011
2936,4,5,1747962680
2561,107,5,1742740297
808,300,5,1742094164
2479,297,5,1742969596
1179,343,5,1738855769
250,63,5,1741681980
25,4,5,1752079287
1078,8,5,1740527237
2356,1296,5,1735226691
507,291,5,1756170940
770,11,5,1747929109
932,9,5,1753894004
2426,25,5,1744879799
2075,204,5,1751390156
1747,18,5,1747145493
986,107,5,1736740830
2799,18,5,1733403676
660,3,5,1756607039
2023,34,5,1734121167
247,181,5,1731276110
1761,4,5,1733063544
2933,65,5,1733740173
2762,4,5,1738979029
1480,284,5,1738396248
2777,1206,5,1739614466
1074,334,5,1748007676
1846,37,5,1731502204
1967,40,5,1748639063
2003,28,5,1733716663
779,15,5,1752990879
174,272,5,1744965349
1904,784,5,1747829710
1651,72,5,1728545247
1902,67,5,1753946176
1579,55,5,1757892280
571,471,5,1745914102
2589,8,5,1746442493
57,60,5,1731286133
2710,901,5,1753645670
2428,1123,5,1751432583
388,0,5,1742866323
613,21,5,1752078080
88,88,5,1753401472
1243,594,5,1730064421
2250,22,5,1752340154
1992,168,5,1741965432
1772,60,5,1730138830
654,83,5,1736373508
244,36,5,1755156531
274,1166,5,1735023449
1952,169,5,1753966479
963,100,5,1742130026
886,54,5,1758278566
1261,194,5,1747352810
2582,27,5,1737960935
1757,173,5,1738610695
530,107,5,1747268362
2968,41,5,1735610974
524,40,5,1742824890
258,1,5,1746298261
1708,17,5,1747768210
2819,16,5,1729458457
1280,196,5,1728452958
1950,467,5,1740091119
1395,141,5,1747605132
2860,12,5,1734039239
1318,454,5,1739511325
937,300,5,1738266048
970,542,5,1750355309
2001,130,5,1728831550
79,28,5,1729161353
391,44,5,1753735703
2554,29,5,1740955488
2010,72,5,1728500251
2981,20,5,1743631475
1595,443,5,1732162683
1131,307,5,1746507173
241,76,5,1751219864
2593,0,5,1746762646
2542,81,5,1753810706
1117,1190,5,1742449930
1286,166,5,1740718103
819,576,5,1737042839
770,1197,5,1738661988
2478,6,5,1734104198
248,350,5,1752172482
2144,500,5,1749236027
1016,478,5,1744520453
2869,558,5,1758347473
1221,19,5,1753879848
1212,1,5,1736848445
2637,407,5,1756072628
1509,73,5,1736435328
604,65,5,1745895241
2274,8,5,1743810845
1286,6,5,1758455196
1867,21,5,1735014301
2484,68,5,1753247633
2402,7,5,1758144730
507,2,5,1747756888
2263,78,5,1753957250
1291,601,5,1746129800
2253,1,5,1744142352
2647,30,5,1752741050
1337,174,5,1733194484
141,208,5,1747841575
2316,394,5,1757392264
2095,3,5,1734646091
2923,7,5,1756570300
278,7,5,1755282638
2141,9,5,1734760728
962,5,5,1746623457
1462,33,5,1744867726
1407,382,5,1742189615
1640,117,5,1741108369
1705,206,5,1745426461
2845,8,5,1731103558
366,545,5,1743664586
651,6,5,1728131359
1068,15,5,1756817385
2640,261,5,1757900824
214,207,5,1735316591
923,79,5,1757298499
897,399,5,1753592249
563,90,5,1747877274
1587,393,5,1736223392
1621,1,5,1733026538
1186,85,5,1736244227
2927,282,5,1740257706
278,2,5,1738927689
147,13,5,1739160204
2013,0,5,1735164374
330,145,5,1746361688
2085,869,5,1753204747
1626,14,5,1740720794
30,951,5,1733740670
2550,22,5,1740048607
1533,96,5,1753349564
825,389,5,1750114416
1370,12,5,1728584218
1066,46,5,1736887782
1168,67,5,1743763729
2471,1261,5,1736170263
2096,425,5,1751848783
757,6,5,1745712953
437,365,5,1729379250
842,12,5,1739580715
1223,605,5,1736091076
877,814,5,1731270849
1242,38,5,1756889414
2653,188,5,1739693471
1033,14,5,1757914671
1269,0,5,1730877359
741,704,5,1751789639
2046,1128,5,1745675383
2948,30,5,1745602145
2465,388,5,1727816130
2013,79,5,1738690402
1168,489,5,1736332065
1017,4,5,1755114585
1,675,5,1737934207
204,692,5,1749512010
0,26,5,1745915324
2984,134,5,1753362184
398,3,5,1751489127
2645,11,5,1744514603
1527,4,5,1744705146
2677,1,5,1732861886
143,868,5,1748578566
580,19,5,1727503845
838,6,5,1737349251
2792,483,5,1729176037
1951,9,5,1754935901
352,330,5,1743438213
2374,278,5,1749548812
1106,1,5,1739814802
1964,3,5,1735500679
627,14,5,1745374493
2777,42,5,1757466765
2037,59,5,1743087334
1689,9,5,1758268451
2362,863,5,1736681510
258,1207,5,1729307393
1150,303,5,1734592384
1962,12,5,1749745109
99,243,5,1729454505
770,16,5,1743681666
7,1466,5,1757233161
2306,613,5,1744105949
2289,1161,5,1742321420
948,313,5,1733798649
193,23,5,1755746938
2449,39,5,1731175088
1935,117,5,1746188909
2697,884,5,1734346505
2256,114,5,1747952403
2618,35,5,1752876466
2376,49,5,1743027521
1423,419,5,1753759939
2755,384,5,1742120662
2767,115,5,1746623057
1768,4,5,1750217694
563,32,5,1746678762
2643,73,5,1733423600
2208,709,5,1753201494
175,34,5,1727900696
2560,8,5,1728019256
2212,195,5,1733722550
653,669,5,1739463757
571,1328,5,1732129255
843,577,5,1745414381
334,573,5,1729161526
458,1423,5,1740460185
171,100,5,1739404299
16,18,5,1740243698
2722,1100,5,1733893095
928,262,5,1732282047
1371,84,5,1747792145
2997,616,5,1746187075
2246,1070,5,1741160658
2690,560,5,1751362869
2363,36,5,1745023530
2817,383,5,1755142601
924,204,5,1743491581
637,609,5,1728674606
771,314,5,1728743420
2066,503,5,1742097434
591,955,5,1735395457
1255,17,5,1745086565
1240,579,5,1740528296
2614,5,5,1731383791
782,1,5,1757670229
1211,6,5,1732223445
2787,4,5,1750209856
1853,1154,5,1744556484
1464,230,5,1758359068
2858,159,5,1747198826
1588,41,5,1748520299
1755,180,5,1727858518
1959,198,5,1738804628
171,255,5,1757656117
2047,29,5,1757672146
1047,288,5,1729817453
1571,386,5,1732883908
401,56,5,1739013050
2540,787,5,1735733995
2008,1456,5,1745964100
158,1228,5,1733244213
355,77,5,1740468969
377,4,5,1734410928
2931,194,5,1755559381
1862,43,5,1747393002
988,165,5,1742967279
140,29,5,1740170643
2883,682,5,1751447295
2513,52,5,1758368279
2800,7,5,1729765718
2765,452,5,1727322234
2073,64,5,1741866925
742,72,5,1735321850
2314,45,5,1727676492
2194,220,5,1757079086
1037,148,5,1735285426
2116,85,5,1728438806
1850,24,5,1753252831
163,24,5,1747593224
1747,6,5,1743618463
314,12,5,1742397929
1020,0,5,1732684168
2678,901,5,1732794140
1543,2,5,1752584037
915,33,5,1753155446
2390,648,5,1751038697
2923,64,5,1735199411
475,5,5,1754042731
540,360,5,1738406344
2305,1,5,1745369138
1501,488,5,1744286171
84,301,5,1728592226
2841,40,5,1740477368
435,55,5,1757588376
1142,61,5,1735156873
1729,3,5,1755786299
1076,775,5,1736409978
1464,77,5,1741697779
996,907,5,1729335675
563,6,5,1753278025
353,136,5,1736412037
804,65,5,1740395688
1529,126,5,1742678703
273,1283,5,1736693164
759,145,5,1754826411
2292,2,5,1751920683
603,26,5,1733660533
2873,46,5,1746344199
245,95,5,1758305483
461,104,5,1749791982
2398,107,5,1748535146
561,29,5,1750537272
1967,506,5,1752383072
2719,77,5,1742650027
877,5,5,1745699347
2265,196,5,1740547222
290,8,5,1754453764
2088,8,5,1733194936
278,78,5,1756277967
2318,9,5,1737677039
1693,628,5,1746576293
923,588,5,1745077452
244,385,5,1757273903
1312,451,5,1757785395
788,244,5,1727481893
1530,46,5,1738365054
920,377,5,1754441323
1963,176,5,1732189995
2087,823,5,1737036149
2602,8,5,1738615291
2135,23,5,1732772783
307,59,5,1757676384
1709,3,5,1755866839
2885,836,5,1753829376
2627,2,5,1749406042
1610,22,5,1736897707
1398,26,5,1740752303
2479,30,5,1748374161
1924,96,5,1745758527
2819,152,5,1739916907
2794,166,5,1736533911
2351,7,5,1747403318
372,273,5,1747224313
2182,99,5,1737528563
257,18,5,1749713998
1111,762,5,1738767797
2103,15,5,1727614773
1327,910,5,1739721377
783,35,5,1748434366
785,581,5,1741343505
2769,52,5,1749858331
2448,56,5,1736597587
771,421,5,1728831774
570,509,5,1735617091
1208,11,5,1735696029
1480,308,5,1740161334
1315,13,5,1743188372
2382,101,5,1754780746
2967,326,5,1748933874
2615,17,5,1738643732
2594,596,5,1752570614
2652,531,5,1746130821
1006,46,5,1734653768
1108,1045,5,1743309544
2201,33,5,1750166510
2482,4,5,1754538533
1542,541,5,1745524078
13,3,5,1731467784
1043,1018,5,1743454454
2255,147,5,1749416033
2093,133,5,1752029979
1088,2,5,1744362211
2572,1360,5,1738739680
442,78,5,1745731990
1282,6,5,1752636820
503,38,5,1731826527
223,2,5,1756355482
1136,6,5,1740754595
1099,7,5,1731296133
2812,56,5,1757373610
2704,133,5,1758382971
456,33,5,1737763641
2947,22,5,1744291903
985,16,5,1737966582
2472,136,5,1749763519
2263,36,5,1750782683
621,1,5,1739113871
1297,407,5,1752947615
1569,13,5,1738034203
71,1176,5,1755654269
2339,360,5,1749663078
1991,7,5,1750452822
1664,15,5,1743295203
2496,9,5,1752890546
902,22,5,1758607374
978,243,5,1744111023
2374,706,5,1730206192
1583,65,5,1750922994
411,655,5,1745005540
2918,64,5,1753667585
1574,667,5,1733524570
1557,1,5,1733042672
1112,13,5,1736121113
2013,61,5,1729348636
2146,34,5,1758018579
2044,94,5,1745697900
1811,168,5,1746199190
591,292,5,1738549032
2862,261,5,1753063736
1654,13,5,1748170489
1446,50,5,1750366496
2928,24,5,1750966120
1554,162,5,1742952733
99,265,5,1739812169
999,210,5,1756542884
1852,309,5,1757979539
1592,137,5,1746650178
1560,1,5,1744074161
2966,64,5,1744481983
366,61,5,1747029025
936,20,5,1728125512
1064,79,5,1753058367
897,678,5,1737070778
2118,161,5,1731529827
801,650,5,1745914547
1493,2,5,1751043808
368,298,5,1753386797
378,177,5,1740163990
205,18,5,1741089091
1045,67,5,1748877110
580,697,5,1749368326
761,15,5,1748258181
682,101,5,1750935245
377,182,5,1739500115
2681,458,5,1729459997
720,23,5,1742934770
1733,851,5,1750786612
70,525,5,1752157654
2468,308,5,1756452718
415,20,5,1732435748
732,109,5,1732572794
1894,123,5,1746334430
2962,10,5,1753794873
765,17,5,1758420203
1333,685,5,1732999260
1115,97,5,1758018507
2051,92,5,1756806115
1613,7,5,1757091515
1921,8,5,1754274738
990,709,5,1730719898
1504,139,5,1749342704
1894,17,5,1752836795
2909,6,5,1750384980
663,204,5,1733396411
173,3,5,1753649466
556,0,5,1754020943
2166,500,5,1735979706
1617,121,5,1734345286
1654,823,5,1743056510
2651,1106,5,1746837582
2480,141,5,1730607564
1659,384,5,1741148934
1669,9,5,1729926439
2046,7,5,1757491746
847,4,5,1746382390
1222,6,5,1728374937
1689,44,5,1748663531
1530,1,5,1731730973
813,381,5,1751480343
1783,438,5,1733536202
602,66,5,1738902146
572,214,5,1748581183
1623,17,5,1758164131
930,893,5,1750227101
1993,48,5,1734793058
1905,40,5,1751845349
1897,7,5,1756990792
1005,1134,5,1728614057
2621,990,5,1748801100
1532,3,5,1743107875
1583,815,5,1729450434
1775,4,5,1737285101
1453,566,5,1740204836
1954,2,5,1729567333
1963,3,5,1747591990
792,27,5,1741711067
679,0,5,1755314531
597,368,5,1739869849
1104,3,5,1741617478
895,193,5,1746256052
98,66,5,1747505133
2510,70,5,1737850458
1337,23,5,1757005217
2117,148,5,1729067237
1795,399,5,1744170921
2105,2,5,1732564453
2244,337,5,1739710115
2072,3,5,1753568785
1547,31,5,1734746723
1801,342,5,1737399754
1094,8,5,1733141560
804,5,5,1745832491
1129,47,5,1757308036
180,26,5,1754252892
796,55,5,1752215392
1710,502,5,1729079533
621,57,5,1739648500
1045,1422,5,1751646587
2,1427,5,1753231180
153,20,5,1742518151
270,14,5,1728006884
678,1001,5,1742155170
467,4,5,1743291859
1403,178,5,1742209810
1920,1184,5,1750053846
2363,127,5,1728878082
1354,194,5,1747757055
2157,8,5,1735830997
2935,152,5,1735809383
1142,521,5,1732598403
1004,15,5,1757967933
1777,81,5,1747702678
2084,26,5,1734410990
1657,2,5,1738859769
1230,508,5,1750068646
436,575,5,1740090504
915,645,5,1751366858
1018,72,5,1753571193
403,282,5,1741740390
1486,53,5,1745296923
1717,133,5,1748678075
332,17,5,1737807324
1970,1138,5,1736471046
271,437,5,1727638105
233,61,5,1731364783
1770,8,5,1742836597
125,32,5,1746285793
484,27,5,1742388786
2014,1018,5,1745414566
2410,14,5,1744281736
963,23,5,1738226266
675,32,5,1738648735
1339,155,5,1730085092
339,5,5,1755951813
34,8,5,1744334182
2017,859,5,1727361289
2856,213,5,1756990405
8,75,5,1757616972
546,24,5,1730407846
1502,254,5,1727907914
2867,37,5,1739520643
358,2,5,1728753614
1268,31,5,1757407002
2387,4,5,1728070376
2516,0,5,1727758008
787,475,5,1728613477
1600,576,5,1742259932
440,20,5,1748934971
2520,618,5,1756308394
2509,23,5,1756534577
1893,167,5,1749990131
644,208,5,1735227506
2108,5,5,1738363474
916,269,5,1757638813
1611,673,5,1736399701
666,278,5,1731525510
1853,37,5,1741638645
1255,24,5,1735035752
1642,54,5,1727491385
963,487,5,1730288960
1266,237,5,1751648892
985,71,5,1735117048
635,2,5,1756742428
2407,763,5,1753758369
441,1485,5,1754482146
611,326,5,1749235390
1362,267,5,1739276600
979,318,5,1744106273
1678,6,5,1758005897
2737,1102,5,1740187606
2987,150,5,1727258547
2904,13,5,1742834780
2687,1,5,1753461379
1600,11,5,1756497237
200,1,5,1730089488
1032,46,5,1731450079
2038,72,5,1745376148
2904,712,5,1743627203
544,549,5,1733706197
2897,56,5,1748151141
2320,735,5,1752540950
30,739,5,1753204749
1026,54,5,1742376228
1370,8,5,1729044216
574,17,5,1738449432
2028,1192,5,1728269519
828,322,5,1744692289
157,427,5,1737522789
1477,306,5,1731863141
2518,41,5,1758621838
428,81,5,1731053962
2052,12,5,1753754145
1361,256,5,1729931564
2068,21,5,1745604299
2165,1448,5,1738162812
2507,12,5,1732886443
2995,504,5,1743448014
2945,153,5,1748976416
2206,1473,5,1743398223
182,23,5,1758112562
1668,152,5,1732144003
257,77,5,1729245031
1709,1025,5,1728041406
2493,137,5,1727739942
1290,611,5,1751234419
1840,19,5,1728799468
2670,673,5,1731308565
939,240,5,1739266755
1040,47,5,1758569905
2173,15,5,1751271282
1840,17,5,1758638175
1761,2,5,1756160003
1120,110,5,1728531680
2238,1087,5,1758165293
2055,736,5,1734126673
2621,470,5,1732913655
2458,233,5,1742049361
2376,14,5,1736524524
2262,23,5,1754825679
961,1006,5,1745660123
2296,331,5,1752766609
2232,223,5,1758236833
2806,58,5,1747681834
2649,17,5,1742612105
84,5,5,1727471760
2994,19,5,1736653085
1197,244,5,1744769282
662,904,5,1751865451
2986,9,5,1755438629
1182,27,5,1740516462
2832,119,5,1756412196
312,1368,5,1729413246
497,676,5,1758602010
981,3,5,1732865384
1106,1243,5,1754909595
1848,33,5,1741920932
2189,73,5,1754616774
1971,239,5,1749375469
341,37,5,1755625669
1446,9,5,1731648618
775,117,5,1750315820
2970,1,5,1728048967
2540,515,5,1732094626
353,1436,5,1753268066
597,34,5,1741195364
2824,110,5,1742651504
2586,36,5,1747299114
1594,483,5,1744204698
424,524,5,1732680072
1648,14,5,1752333523
2543,200,5,1732760562
2401,375,5,1756468876
928,610,5,1727380685
2024,126,5,1743350683
1586,29,5,1746336436
815,875,5,1757492994
1855,11,5,1739556143
1455,0,5,1736414074
1525,214,5,1744770690
30,1274,5,1729789536
1898,4,5,1730426549
393,156,5,1739875816
477,155,5,1742828018
2024,123,5,1740204908
2973,406,5,1754695441
2559,534,5,1732334997
2613,28,5,1748242752
2199,569,5,1748867094
159,697,5,1756871112
1229,235,5,1754119431
2850,19,5,1745977056
626,22,5,1730201244
1687,1357,5,1740897547
1490,4,5,1748365999
1228,51,5,1757836313
1167,30,5,1734829631
381,740,5,1727460742
2150,164,5,1730139742
410,38,5,1755520739
1082,421,5,1748032917
506,10,5,1751589729
2384,504,5,1750945185
201,21,5,1730478733
2253,391,5,1728079389
326,537,5,1740294434
2364,744,5,1740390798
1217,906,5,1736638235
1218,5,5,1732332184
166,27,5,1729254094
1721,5,5,1747531117
1102,362,5,1754120365
281,5,5,1738973471
16,6,5,1742708991
174,74,5,1746596235
1662,115,5,1749845846
650,153,5,1739883259
1014,4,5,1753063798
758,214,5,1739620704
2870,729,5,1737546246
68,75,5,1734260939
2900,7,5,1733955157
2795,95,5,1745026482
21,258,5,1729351118
1119,141,5,1734223942
768,86,5,1750730694
243,58,5,1738136164
2731,45,5,1731030429
2161,24,5,1754143220
1656,1303,5,1744904594
2368,23,5,1750357604
2524,688,5,1754531167
2895,55,5,1736959086
2479,88,5,1754867989
1661,153,5,1733655719
1036,273,5,1739365664
755,545,5,1739245267
491,1257,5,1750366010
542,305,5,1750967456
1023,369,5,1734176925
295,262,5,1754252220
893,21,5,1754935003
2353,0,5,1751660378
2937,6,5,1735352281
56,53,5,1747259647
845,65,5,1731452582
2966,213,5,1754578299
1510,30,5,1744918559
1551,228,5,1735886119
1126,64,5,1751950826
2601,8,5,1745653931
1446,11,5,1736371233
2712,17,5,1742308471
1121,61,5,1750254236
12,60,5,1753391782
251,453,5,1730739691
244,377,5,1741121702
1184,13,5,1755008724
1176,7,5,1749340991
725,57,5,1758251722
1938,464,5,1740943516
267,149,5,1747042013
1241,208,5,1743636235
822,268,5,1749465563
1953,1233,5,1749666086
657,79,5,1744012507
546,0,5,1750847824
2642,82,5,1751369531
2259,95,5,1727374644
592,6,5,1734512798
1518,102,5,1735564220
404,21,5,1736625011
2115,501,5,1733668560
1653,1,5,1739683094
438,17,5,1749224046
1032,531,5,1733288255
2737,1038,5,1729996121
2513,139,5,1727694940
2170,986,5,1737657632
2035,1330,5,1758600580
610,1202,5,1747728748
2824,425,5,1744630014
2326,33,5,1742573359
792,11,5,1734131074
1254,323,5,1744458130
1028,280,5,1749588842
2401,12,5,1745226359
2743,636,5,1738528269
2315,131,5,1755489443
1556,76,5,1752128000
1003,30,5,1729930814
1376,37,5,1733248338
987,109,5,1742166300
932,59,5,1739841490
67,270,5,1755251124
2314,856,5,1750952398
1682,728,5,1751836392
1913,52,5,1733929867
297,5,5,1740306797
1807,318,5,1751307144
878,14,5,1755463732
149,19,5,1727903891
2406,51,5,1749304658
2633,151,5,1743619665
856,5,5,1727723915
969,173,5,1755576006
1025,479,5,1740698611
2576,1078,5,1750620022
180,78,5,1749416374
2216,9,5,1733302029
2850,337,5,1727634625
2005,553,5,1751453898
1686,817,5,1755355104
363,91,5,1751018675
2357,22,5,1744382397
2852,35,5,1746738121
110,357,5,1737668130
2341,1,5,1749477563
788,9,5,1753447179
959,354,5,1734137071
734,12,5,1751698430
809,7,5,1743249955
250,230,5,1751142962
2533,7,5,1754758417
2972,936,5,1751863093
1501,189,5,1729180204
1227,611,5,1744224127
630,268,5,1730742052
651,76,5,1758457908
701,41,5,1740828179
717,262,5,1728752921
1721,6,5,1733064089
645,13,5,1753555038
1700,6,5,1751021094
2865,540,5,1749783507
2923,101,5,1740091066
2773,108,5,1728484034
2423,870,5,1727939646
2398,1379,5,1728971434
1855,8,5,1732910510
2182,229,5,1751479768
1839,57,5,1738213648
1823,22,5,1749981861
2483,14,5,1734104383
82,12,5,1748797204
1538,431,5,1743115292
372,762,5,1754843266
2844,7,5,1756908720
941,353,5,1740810958
463,128,5,1745472871
2660,144,5,1733963526
553,2,5,1752680848
2207,766,5,1731905611
517,17,5,1757010525
2082,696,5,1740471131
303,17,5,1740182335
342,33,5,1740675949
383,19,5,1741738793
2248,7,5,1752730594
180,58,5,1730184198
840,7,5,1732204741
903,285,5,1755714488
2121,8,5,1743870962
292,56,5,1737445060
2239,4,5,1733207634
1318,71,5,1735851745
1131,1441,5,1747382976
122,1,5,1758326817
111,438,5,1735531482
99,713,5,1734450811
124,4,5,1753179758
2609,149,5,1755940996
2817,11,5,1731689844
402,62,5,1728706149
2207,212,5,1756792777
2583,377,5,1738417591
105,320,5,1746857670
1281,43,5,1754849640
2064,210,5,1733462992
1196,19,5,1755860203
2235,540,5,1738569341
2736,141,5,1742715660
1176,85,5,1728170644
313,8,5,1731052855
1183,90,5,1732262397
173,28,5,1742980873
165,93,5,1743033272
107,2,5,1757074447
11,231,5,1728991413
1006,42,5,1751289456
1398,5,5,1734423659
2113,21,5,1753681911
1659,42,5,1754588426
965,53,5,1731947312
1103,96,5,1747921225
1513,230,5,1746425696
1270,567,5,1732368763
2362,42,5,1757308657
2263,311,5,1737741599
1924,3,5,1742577129
984,52,5,1729990233
2515,126,5,1737973991
1454,467,5,1758143450
2557,446,5,1727219597
2153,10,5,1756548938
248,20,5,1757137078
501,723,5,1750230619
2165,7,5,1757166137
2167,356,5,1749935585
2562,346,5,1729959358
2636,10,5,1742820906
2041,787,5,1750358118
2112,11,5,1734615518
768,106,5,1756560635
1637,20,5,1753517416
2756,3,5,1735338175
1638,180,5,1748810059
2973,9,5,1739539999
2642,241,5,1734200437
1259,51,5,1753392193
84,17,5,1744627546
2936,7,5,1734479016
2970,647,5,1744255449
876,5,5,1732598445
1031,4,5,1729405763
167,569,5,1748928365
2587,46,5,1746812732
1530,397,5,1729646373
173,11,5,1732250681
938,323,5,1746330503
1392,116,5,1752440507
1203,11,5,1729673398
2986,1,5,1755874751
1924,42,5,1744916385
1146,714,5,1741500929
2358,1211,5,1740917928
2069,957,5,1757958981
925,341,5,1746353180
988,125,5,1741903928
2124,10,5,1749471682
1358,331,5,1754208875
1907,171,5,1735319853
252,247,5,1747307562
235,1444,5,1748936722
978,13,5,1751461451
855,1275,5,1731066929
1454,12,5,1752010551
1055,150,5,1729069009
2903,6,5,1734270926
908,522,5,1731670559
418,5,5,1734846233
2457,68,5,1743062221
2954,778,5,1754560359
2229,2,5,1728526631
987,155,5,1737545081
2780,12,5,1751439681
551,50,5,1747874928
924,2,5,1745068880
142,327,5,1755899634
2506,405,5,1742048328
1341,1430,5,1755515688
1891,1215,5,1729911285
1667,447,5,1734544897
2148,837,5,1758355596
757,13,5,1757822170
120,149,5,1747486760
1699,6,5,1754421839
2446,103,5,1758273446
1001,268,5,1747511474
1934,200,5,1742025334
1080,338,5,1731097016
2441,6,5,1734394185
1701,959,5,1729109240
2543,256,5,1745568355
1506,171,5,1747110813
548,810,5,1756155096
1274,165,5,1731584471
504,746,5,1737262725
2355,23,5,1740620153
1197,15,5,1745392505
2170,78,5,1730592884
108,149,5,1733329048
1668,12,5,1731368622
2961,8,5,1751479834
2484,163,5,1753751579
301,17,5,1749485558
1372,33,5,1756138564
377,18,5,1757489525
2848,372,5,1734194549
1204,7,5,1740724987
1668,1091,5,1757275764
1502,193,5,1732607720
1382,16,5,1727320417
1619,58,5,1732181126
189,100,5,1755492953
477,372,5,1744402185
73,1081,5,1752239742
226,101,5,1751896023
1479,46,5,1729033463
2488,5,5,1729479884
111,45,5,1735731984
1866,4,5,1733710222
871,5,5,1752824610
895,18,5,1747287282
1457,2,5,1744292212
2085,121,5,1744075886
2343,6,5,1737695919
1987,57,5,1739877206
2638,887,5,1737870389
863,1376,5,1730816816
1080,24,5,1757360039
474,17,5,1728636819
2271,0,5,1741003326
1832,450,5,1747217627
1222,16,5,1729761792
2732,939,5,1733995542
868,16,5,1746154175
2517,328,5,1756921868
419,238,5,1743562723
2830,277,5,1738390369
194,94,5,1739773492
2379,299,5,1731759863
1185,23,5,1752614228
64,311,5,1743509907
1045,146,5,1753157038
1650,394,5,1735018834
2346,185,5,1737709872
1723,417,5,1739496551
1539,741,5,1736676102
1214,596,5,1737180153
2476,401,5,1733681442
2989,250,5,1733175932
1868,5,5,1741191145
1210,8,5,1732422757
1499,143,5,1737346996
2329,18,5,1730703643
2315,5,5,1757999871
2049,817,5,1739605057
2534,482,5,1729963087
796,1169,5,1728832133
779,6,5,1730555264
913,25,5,1753972706
1760,50,5,1739928279
224,51,5,1735236402
94,1419,5,1742843193
634,48,5,1754763771
1872,411,5,1728796303
125,206,5,1752878080
884,27,5,1734406813
934,101,5,1751318379
1334,242,5,1738500493
1481,216,5,1728564295
2130,7,5,1728613154
2298,395,5,1730663146
1166,588,5,1728606946
1411,1211,5,1728941419
2718,6,5,1753933647
2847,133,5,1744146090
1398,1,5,1731582850
603,50,5,1733108123
1469,117,5,1753794195
1778,229,5,1755576435
2255,44,5,1746020175
1411,51,5,1756270784
887,0,5,1742542830
1744,5,5,1730842899
2808,795,5,1732994516
779,524,5,1748187840
2340,32,5,1727715230
492,18,5,1752269863
1093,48,5,1753715685
985,150,5,1732771250
1272,664,5,1749590188
2564,871,5,1730036830
120,603,5,1753202523
1959,385,5,1758680864
26,239,5,1741470111
1778,162,5,1728268441
1594,3,5,1756863129
478,607,5,1733103133
1585,92,5,1756195200
332,239,5,1731389851
2506,32,5,1731087491
104,2,5,1756491630
1536,106,5,1738176105
2655,22,5,1748881078
2579,168,5,1729929459
1316,3,5,1745030490
725,714,5,1741204725
802,750,5,1743838550
2629,52,5,1753893655
206,339,5,1751314573
2611,22,5,1758149371
2028,63,5,1738620094
1153,46,5,1756761423
2925,1104,5,1729003401
572,332,5,1733112784
1686,244,5,1738704776
561,34,5,1740075391
377,371,5,1742201748
2969,187,5,1742804210
1574,992,5,1753312369
2315,285,5,1738520690
273,423,5,1749870554
93,48,5,1741131787
2763,109,5,1756460235
799,12,5,1743484456
1286,37,5,1727487561
701,12,5,1727983887
1643,6,5,1740437077
324,72,5,1751837812
672,253,5,1756076490
2469,9,5,1745968722
461,14,5,1744557086
974,579,5,1736244536
1301,7,5,1742079141
2236,138,5,1747138574
1540,6,5,1751390307
1832,4,5,1736303482
2233,25,5,1749835228
2427,2,5,1753053269
2370,29,5,1753987507
1620,24,5,1757270804
387,59,5,1749158706
216,16,5,1751838708
1631,75,5,1755080325
580,899,5,1733852656
2046,238,5,1752998756
764,4,5,1730730704
661,202,5,1729246806
2013,848,5,1738950358
2196,586,5,1755279794
2573,11,5,1741284693
1719,9,5,1740388770
1393,348,5,1742228198
2995,266,5,1744019160
957,397,5,1729635968
948,762,5,1740615771
995,770,5,1730256976
2110,10,5,1735845276
1304,51,5,1747356475
937,137,5,1743626162
93,86,5,1735130983
2410,117,5,1737351252
